customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,is_outlier_loyalty,is_outlier
258,Customer_0258,Female,24,Occasional,Bangalore,2020-02-27,cust0258@email.com,+91-9057331177,3681,False,False
259,Customer_0259,Female,60,Occasional,Mumbai,2020-10-17,cust0259@email.com,+91-8349406919,3221,False,False
260,Customer_0260,Male,41,Regular,Chennai,2021-01-04,cust0260@email.com,+91-7762946257,4374,False,False
261,Customer_0261,Female,21,VIP,Mumbai,2020-10-25,cust0261@email.com,+91-8710425977,1082,False,False
262,Customer_0262,Other,45,New,Delhi,2020-11-07,cust0262@email.com,+91-8370685826,445,False,False
263,Customer_0263,Male,32,Occasional,Chennai,2020-09-10,cust0263@email.com,+91-8251760286,4931,False,False
264,Customer_0264,Female,18,Regular,Mumbai,2021-11-07,cust0264@email.com,+91-9984820893,4850,False,False
265,Customer_0265,Female,20,Occasional,Chennai,2020-02-12,cust0265@email.com,+91-9718295375,1592,False,False
266,Customer_0266,Female,31,New,Bangalore,2020-03-03,cust0266@email.com,+91-9108860330,2775,False,False
267,Customer_0267,Female,55,Occasional,Mumbai,2020-03-11,cust0267@email.com,+91-9473382684,3816,False,False
268,Customer_0268,Female,67,New,Delhi,2021-09-23,cust0268@email.com,+91-8041204430,3053,False,False
269,Customer_0269,Male,18,Occasional,Chennai,2021-10-31,cust0269@email.com,+91-8399670743,1590,False,False
270,Customer_0270,Male,55,New,Goa,2020-11-15,cust0270@email.com,+91-8615145225,2231,False,False
271,Customer_0271,Female,55,Occasional,Chennai,2021-01-19,cust0271@email.com,+91-8203879959,1561,False,False
272,Customer_0272,Female,38,Regular,Goa,2021-09-12,cust0272@email.com,+91-8687643539,4272,False,False
273,Customer_0273,Female,65,Regular,Delhi,2021-04-22,cust0273@email.com,+91-8567729816,3646,False,False
274,Customer_0274,Female,46,Regular,Bangalore,2021-06-19,cust0274@email.com,+91-7489144474,4942,False,False
275,Customer_0275,Female,22,New,Goa,2021-06-21,cust0275@email.com,+91-9421719519,3238,False,False
276,Customer_0276,Female,66,New,Bangalore,2020-07-01,cust0276@email.com,+91-7858134663,1600,False,False
277,Customer_0277,Female,27,VIP,Chennai,2020-09-29,cust0277@email.com,+91-9543595727,2056,False,False
278,Customer_0278,Female,45,Regular,Delhi,2021-08-11,cust0278@email.com,+91-9343459102,4331,False,False
279,Customer_0279,Female,38,Regular,Goa,2020-10-26,cust0279@email.com,+91-7772781491,709,False,False
280,Customer_0280,Female,67,New,Chennai,2021-06-28,cust0280@email.com,+91-9927933468,2971,False,False
281,Customer_0281,Female,24,Occasional,Mumbai,2021-03-22,cust0281@email.com,+91-9362657890,2732,False,False
282,Customer_0282,Male,20,Regular,Chennai,2020-09-15,cust0282@email.com,+91-7115603785,793,False,False
283,Customer_0283,Male,62,Occasional,Bangalore,2021-04-21,cust0283@email.com,+91-8982652348,3099,False,False
284,Customer_0284,Male,64,Regular,Delhi,2021-10-16,cust0284@email.com,+91-7900432998,2855,False,False
285,Customer_0285,Female,37,Regular,Delhi,2020-10-05,cust0285@email.com,+91-8883149695,26,False,False
286,Customer_0286,Male,36,Occasional,Chennai,2020-06-17,cust0286@email.com,+91-8251258015,3267,False,False
287,Customer_0287,Male,52,Regular,Mumbai,2021-09-23,cust0287@email.com,+91-9975704877,84,False,False
288,Customer_0288,Female,21,New,Bangalore,2021-11-11,cust0288@email.com,+91-7297034217,3101,False,False
289,Customer_0289,Male,22,Regular,Chennai,2020-03-05,cust0289@email.com,+91-8757249751,1122,False,False
290,Customer_0290,Female,18,Regular,Chennai,2020-06-27,cust0290@email.com,+91-9890416998,11,False,False
291,Customer_0291,Male,21,Regular,Delhi,2021-12-17,cust0291@email.com,+91-9144490990,1748,False,False
292,Customer_0292,Male,29,New,Bangalore,2021-09-28,cust0292@email.com,+91-7597769760,3109,False,False
293,Customer_0293,Female,44,Occasional,Mumbai,2021-05-04,cust0293@email.com,+91-9720157590,1876,False,False
294,Customer_0294,Male,59,Occasional,Delhi,2021-07-15,cust0294@email.com,+91-8300656317,2619,False,False
295,Customer_0295,Male,40,Regular,Chennai,2020-11-11,cust0295@email.com,+91-8039472999,179,False,False
296,Customer_0296,Female,42,Regular,Delhi,2020-08-22,cust0296@email.com,+91-8085259583,796,False,False
297,Customer_0297,Female,38,Occasional,Delhi,2020-08-27,cust0297@email.com,+91-9828935922,3813,False,False
298,Customer_0298,Male,69,New,Goa,2021-05-28,cust0298@email.com,+91-7662040130,2024,False,False
299,Customer_0299,Female,41,New,Delhi,2020-11-17,cust0299@email.com,+91-8817320723,3217,False,False
300,Customer_0300,Male,42,Regular,Delhi,2021-11-02,cust0300@email.com,+91-8619163247,886,False,False
301,Customer_0301,Male,62,Occasional,Bangalore,2021-07-17,cust0301@email.com,+91-7317677825,2468,False,False
302,Customer_0302,Female,63,New,Delhi,2020-12-09,cust0302@email.com,+91-8928726872,3387,False,False
303,Customer_0303,Female,49,Occasional,Mumbai,2021-12-30,cust0303@email.com,+91-9568106346,1519,False,False
304,Customer_0304,Female,49,New,Chennai,2020-11-28,cust0304@email.com,+91-9058297345,2432,False,False
305,Customer_0305,Female,22,Regular,Bangalore,2021-04-05,cust0305@email.com,+91-9500719008,4866,False,False
306,Customer_0306,Other,53,New,Delhi,2020-09-23,cust0306@email.com,+91-8721444792,916,False,False
307,Customer_0307,Female,63,New,Mumbai,2021-03-15,cust0307@email.com,+91-9295090505,2070,False,False
308,Customer_0308,Male,59,New,Chennai,2020-10-25,cust0308@email.com,+91-9175884729,3976,False,False
309,Customer_0309,Female,66,VIP,Bangalore,2020-01-19,cust0309@email.com,+91-9970866955,1781,False,False
310,Customer_0310,Male,59,Occasional,Mumbai,2020-06-11,cust0310@email.com,+91-8796587803,338,False,False
311,Customer_0311,Male,56,New,Delhi,2020-02-24,cust0311@email.com,+91-9334938378,1516,False,False
312,Customer_0312,Male,33,Regular,Goa,2020-08-21,cust0312@email.com,+91-7157905153,2870,False,False
313,Customer_0313,Male,50,Regular,Goa,2021-07-27,cust0313@email.com,+91-8544167403,3582,False,False
314,Customer_0314,Other,66,VIP,Bangalore,2021-06-21,cust0314@email.com,+91-9305993661,914,False,False
315,Customer_0315,Female,38,New,Mumbai,2021-03-04,cust0315@email.com,+91-9550437218,3290,False,False
316,Customer_0316,Female,26,New,Chennai,2021-05-24,cust0316@email.com,+91-9740963777,4570,False,False
317,Customer_0317,Male,23,Regular,Mumbai,2021-11-03,cust0317@email.com,+91-7364994639,1446,False,False
318,Customer_0318,Male,68,New,Goa,2020-05-18,cust0318@email.com,+91-7469738105,1379,False,False
319,Customer_0319,Male,62,VIP,Bangalore,2020-06-25,cust0319@email.com,+91-8066143895,1483,False,False
320,Customer_0320,Male,52,Regular,Delhi,2021-10-31,cust0320@email.com,+91-9824377567,2074,False,False
321,Customer_0321,Female,56,Occasional,Mumbai,2021-02-14,cust0321@email.com,+91-9854838525,800,False,False
322,Customer_0322,Female,39,Regular,Goa,2021-11-04,cust0322@email.com,+91-8524751277,1246,False,False
323,Customer_0323,Female,58,Regular,Chennai,2021-11-11,cust0323@email.com,+91-7714418371,4959,False,False
324,Customer_0324,Male,22,New,Bangalore,2020-05-13,cust0324@email.com,+91-9778843173,2737,False,False
325,Customer_0325,Female,59,Occasional,Delhi,2020-08-31,cust0325@email.com,+91-9631431563,3495,False,False
326,Customer_0326,Female,40,VIP,Mumbai,2020-08-05,cust0326@email.com,+91-7190252832,4834,False,False
327,Customer_0327,Female,34,New,Chennai,2020-07-07,cust0327@email.com,+91-9419012709,3257,False,False
328,Customer_0328,Female,29,Occasional,Delhi,2021-07-24,cust0328@email.com,+91-9770387920,3877,False,False
329,Customer_0329,Male,40,New,Goa,2021-11-04,cust0329@email.com,+91-9909719639,981,False,False
330,Customer_0330,Male,33,Occasional,Goa,2020-07-30,cust0330@email.com,+91-9777742652,2476,False,False
331,Customer_0331,Male,20,New,Chennai,2021-10-11,cust0331@email.com,+91-8716345122,2088,False,False
332,Customer_0332,Female,47,Regular,Goa,2021-06-25,cust0332@email.com,+91-8424196985,2952,False,False
333,Customer_0333,Male,39,New,Bangalore,2021-10-23,cust0333@email.com,+91-8848792488,1011,False,False
334,Customer_0334,Male,26,Regular,Chennai,2020-05-02,cust0334@email.com,+91-7455028401,3464,False,False
335,Customer_0335,Male,46,Regular,Goa,2021-10-24,cust0335@email.com,+91-7045302356,2750,False,False
336,Customer_0336,Male,64,New,Mumbai,2020-02-10,cust0336@email.com,+91-7423511939,2126,False,False
337,Customer_0337,Female,54,Occasional,Goa,2021-05-06,cust0337@email.com,+91-8111272861,4812,False,False
338,Customer_0338,Female,40,Occasional,Bangalore,2020-11-14,cust0338@email.com,+91-7953487391,3861,False,False
339,Customer_0339,Male,30,Occasional,Delhi,2021-09-01,cust0339@email.com,+91-9193337732,2591,False,False
340,Customer_0340,Male,49,VIP,Delhi,2020-05-28,cust0340@email.com,+91-9228219449,1473,False,False
341,Customer_0341,Female,63,Regular,Goa,2021-04-24,cust0341@email.com,+91-9396563469,2521,False,False
342,Customer_0342,Male,69,Regular,Delhi,2020-05-19,cust0342@email.com,+91-9493307092,1165,False,False
343,Customer_0343,Male,64,Regular,Goa,2020-05-03,cust0343@email.com,+91-9953496140,3322,False,False
344,Customer_0344,Male,65,Occasional,Bangalore,2021-11-22,cust0344@email.com,+91-9470617247,609,False,False
345,Customer_0345,Male,40,Regular,Delhi,2020-04-07,cust0345@email.com,+91-7949324089,2183,False,False
346,Customer_0346,Female,62,Occasional,Mumbai,2021-10-10,cust0346@email.com,+91-8914604319,2531,False,False
347,Customer_0347,Female,34,Occasional,Goa,2020-10-29,cust0347@email.com,+91-8606831312,2861,False,False
348,Customer_0348,Male,57,Regular,Delhi,2020-02-28,cust0348@email.com,+91-8679908454,4650,False,False
349,Customer_0349,Male,38,Occasional,Bangalore,2020-05-14,cust0349@email.com,+91-8988841342,1655,False,False
350,Customer_0350,Female,19,New,Bangalore,2020-06-02,cust0350@email.com,+91-9918668580,1755,False,False
351,Customer_0351,Female,54,Regular,Mumbai,2020-07-15,cust0351@email.com,+91-9527974623,45,False,False
352,Customer_0352,Female,23,Occasional,Bangalore,2021-02-12,cust0352@email.com,+91-9965405644,1259,False,False
353,Customer_0353,Female,61,VIP,Bangalore,2021-04-09,cust0353@email.com,+91-9149484176,4638,False,False
354,Customer_0354,Male,35,Occasional,Delhi,2021-06-06,cust0354@email.com,+91-7647444557,3232,False,False
355,Customer_0355,Male,47,VIP,Goa,2020-02-16,cust0355@email.com,+91-8481623643,1451,False,False
356,Customer_0356,Female,39,Occasional,Chennai,2021-02-14,cust0356@email.com,+91-7105495798,2118,False,False
357,Customer_0357,Male,50,Occasional,Bangalore,2021-05-02,cust0357@email.com,+91-9073486033,2567,False,False
358,Customer_0358,Female,47,Regular,Bangalore,2021-04-05,cust0358@email.com,+91-7449036081,1992,False,False
359,Customer_0359,Female,34,VIP,Chennai,2020-11-22,cust0359@email.com,+91-8268871731,3123,False,False
360,Customer_0360,Female,60,VIP,Bangalore,2021-08-20,cust0360@email.com,+91-8786600854,2340,False,False
361,Customer_0361,Male,49,Regular,Delhi,2020-02-14,cust0361@email.com,+91-7368743555,4907,False,False
362,Customer_0362,Female,59,Occasional,Delhi,2020-03-12,cust0362@email.com,+91-7498513988,1488,False,False
363,Customer_0363,Male,68,New,Chennai,2021-02-28,cust0363@email.com,+91-7608490241,1573,False,False
364,Customer_0364,Female,31,Occasional,Bangalore,2020-09-20,cust0364@email.com,+91-8496060167,4962,False,False
365,Customer_0365,Female,27,Occasional,Bangalore,2021-02-12,cust0365@email.com,+91-8339558843,2427,False,False
366,Customer_0366,Male,64,New,Goa,2021-10-19,cust0366@email.com,+91-8473460179,1766,False,False
367,Customer_0367,Other,68,VIP,Bangalore,2021-12-23,cust0367@email.com,+91-8955638763,3549,False,False
368,Customer_0368,Female,53,Occasional,Delhi,2020-09-19,cust0368@email.com,+91-7888488384,2309,False,False
369,Customer_0369,Male,51,New,Mumbai,2020-04-05,cust0369@email.com,+91-9238171141,4675,False,False
370,Customer_0370,Male,26,New,Mumbai,2020-06-04,cust0370@email.com,+91-9074151376,2404,False,False
371,Customer_0371,Male,59,Occasional,Mumbai,2021-09-21,cust0371@email.com,+91-8495938377,1442,False,False
372,Customer_0372,Male,45,Occasional,Mumbai,2021-10-18,cust0372@email.com,+91-9045102506,4793,False,False
373,Customer_0373,Male,28,Occasional,Bangalore,2020-06-30,cust0373@email.com,+91-7419287737,1976,False,False
374,Customer_0374,Female,31,New,Bangalore,2021-05-28,cust0374@email.com,+91-8881908383,3973,False,False
375,Customer_0375,Male,56,VIP,Goa,2020-08-01,cust0375@email.com,+91-9992575455,2490,False,False
376,Customer_0376,Male,64,Regular,Bangalore,2021-04-05,cust0376@email.com,+91-8943245911,725,False,False
377,Customer_0377,Female,36,New,Mumbai,2021-08-19,cust0377@email.com,+91-8369705770,3803,False,False
378,Customer_0378,Male,32,Occasional,Chennai,2021-01-09,cust0378@email.com,+91-7288511612,4381,False,False
379,Customer_0379,Female,45,Regular,Chennai,2021-10-23,cust0379@email.com,+91-8289624427,3827,False,False
380,Customer_0380,Male,41,Occasional,Delhi,2021-04-26,cust0380@email.com,+91-7191912243,4665,False,False
381,Customer_0381,Male,25,Occasional,Delhi,2020-12-19,cust0381@email.com,+91-7494287462,3619,False,False
382,Customer_0382,Female,60,New,Bangalore,2021-03-16,cust0382@email.com,+91-7097002315,2887,False,False
383,Customer_0383,Female,26,Regular,Chennai,2021-07-24,cust0383@email.com,+91-8473508573,497,False,False
384,Customer_0384,Female,64,New,Mumbai,2020-10-10,cust0384@email.com,+91-9783009621,3976,False,False
385,Customer_0385,Female,50,Occasional,Mumbai,2020-06-24,cust0385@email.com,+91-7469709122,704,False,False
386,Customer_0386,Female,50,Regular,Mumbai,2020-01-12,cust0386@email.com,+91-9908291293,4657,False,False
387,Customer_0387,Male,36,New,Bangalore,2021-02-26,cust0387@email.com,+91-7705895455,4127,False,False
388,Customer_0388,Male,20,Occasional,Bangalore,2020-04-15,cust0388@email.com,+91-8047598131,3681,False,False
389,Customer_0389,Female,27,Regular,Goa,2020-03-03,cust0389@email.com,+91-9216176949,4138,False,False
390,Customer_0390,Female,57,Occasional,Mumbai,2020-07-09,cust0390@email.com,+91-7749270915,1916,False,False
391,Customer_0391,Other,64,New,Mumbai,2021-12-24,cust0391@email.com,+91-9370436671,1374,False,False
392,Customer_0392,Male,59,Regular,Bangalore,2020-02-18,cust0392@email.com,+91-7687777633,1845,False,False
393,Customer_0393,Male,18,Regular,Bangalore,2020-06-13,cust0393@email.com,+91-8421589752,4654,False,False
394,Customer_0394,Female,46,Regular,Goa,2021-03-01,cust0394@email.com,+91-9404532947,1436,False,False
395,Customer_0395,Male,67,Regular,Goa,2020-02-22,cust0395@email.com,+91-8831242551,3090,False,False
396,Customer_0396,Female,51,New,Delhi,2021-09-17,cust0396@email.com,+91-8984507492,1370,False,False
397,Customer_0397,Female,68,Occasional,Chennai,2021-08-17,cust0397@email.com,+91-7995811976,1928,False,False
398,Customer_0398,Male,30,Regular,Mumbai,2021-04-06,cust0398@email.com,+91-8739665472,1636,False,False
399,Customer_0399,Female,18,Regular,Mumbai,2021-09-05,cust0399@email.com,+91-9704799972,91,False,False
400,Customer_0400,Female,51,Regular,Goa,2021-09-14,cust0400@email.com,+91-7792214339,1843,False,False
401,Customer_0401,Male,46,New,Goa,2020-06-14,cust0401@email.com,+91-7800525739,184,False,False
402,Customer_0402,Female,65,Regular,Delhi,2021-07-26,cust0402@email.com,+91-9750835809,4823,False,False
403,Customer_0403,Female,64,New,Chennai,2021-03-29,cust0403@email.com,+91-9823115971,1571,False,False
404,Customer_0404,Female,30,Occasional,Delhi,2021-03-19,cust0404@email.com,+91-8856003347,831,False,False
405,Customer_0405,Male,65,Regular,Chennai,2020-04-22,cust0405@email.com,+91-8699013395,4440,False,False
406,Customer_0406,Female,66,New,Mumbai,2021-05-31,cust0406@email.com,+91-7125379850,2125,False,False
407,Customer_0407,Male,46,Occasional,Delhi,2021-01-15,cust0407@email.com,+91-9637569206,4262,False,False
408,Customer_0408,Male,56,VIP,Goa,2021-06-07,cust0408@email.com,+91-7847501988,263,False,False
409,Customer_0409,Female,41,New,Delhi,2020-01-29,cust0409@email.com,+91-8930909978,1286,False,False
410,Customer_0410,Male,43,Regular,Delhi,2020-03-23,cust0410@email.com,+91-9543493201,1529,False,False
411,Customer_0411,Male,34,Regular,Mumbai,2021-04-06,cust0411@email.com,+91-8844915411,1808,False,False
412,Customer_0412,Female,24,VIP,Goa,2020-08-02,cust0412@email.com,+91-8670036982,1877,False,False
413,Customer_0413,Female,30,Regular,Goa,2020-08-19,cust0413@email.com,+91-7019112776,1749,False,False
414,Customer_0414,Female,22,Regular,Bangalore,2021-04-19,cust0414@email.com,+91-7922542252,1909,False,False
415,Customer_0415,Female,43,Regular,Bangalore,2021-11-10,cust0415@email.com,+91-7883837629,2623,False,False
416,Customer_0416,Male,66,Regular,Bangalore,2021-09-29,cust0416@email.com,+91-8195481928,1197,False,False
417,Customer_0417,Male,20,New,Mumbai,2020-03-23,cust0417@email.com,+91-7268709250,2478,False,False
418,Customer_0418,Male,24,Regular,Delhi,2020-10-25,cust0418@email.com,+91-9479690385,4863,False,False
419,Customer_0419,Female,66,Occasional,Goa,2021-03-24,cust0419@email.com,+91-7437021700,2510,False,False
420,Customer_0420,Female,56,Occasional,Goa,2021-11-17,cust0420@email.com,+91-9305920746,100,False,False
421,Customer_0421,Female,18,Occasional,Delhi,2021-12-29,cust0421@email.com,+91-7802986386,3087,False,False
422,Customer_0422,Female,66,Regular,Goa,2021-01-25,cust0422@email.com,+91-8571069113,1919,False,False
423,Customer_0423,Male,34,New,Delhi,2021-08-21,cust0423@email.com,+91-8400094541,2291,False,False
424,Customer_0424,Female,60,Regular,Mumbai,2020-03-20,cust0424@email.com,+91-7846427583,3320,False,False
425,Customer_0425,Male,42,New,Mumbai,2021-04-08,cust0425@email.com,+91-8965164102,104,False,False
426,Customer_0426,Female,20,New,Mumbai,2021-07-20,cust0426@email.com,+91-7489432865,693,False,False
427,Customer_0427,Male,32,Occasional,Delhi,2020-10-06,cust0427@email.com,+91-8126799232,3240,False,False
428,Customer_0428,Female,46,Occasional,Delhi,2020-06-16,cust0428@email.com,+91-9880640679,3491,False,False
429,Customer_0429,Male,60,Occasional,Chennai,2020-01-10,cust0429@email.com,+91-9102317678,3392,False,False
430,Customer_0430,Male,49,Occasional,Goa,2020-10-21,cust0430@email.com,+91-9266518721,4913,False,False
431,Customer_0431,Male,43,New,Goa,2020-06-06,cust0431@email.com,+91-9744950470,2268,False,False
432,Customer_0432,Female,33,New,Chennai,2021-12-23,cust0432@email.com,+91-8346060408,3783,False,False
433,Customer_0433,Female,42,Regular,Chennai,2021-09-09,cust0433@email.com,+91-9563970187,3512,False,False
434,Customer_0434,Male,45,Occasional,Mumbai,2021-10-16,cust0434@email.com,+91-8669192918,889,False,False
435,Customer_0435,Male,26,New,Chennai,2020-01-25,cust0435@email.com,+91-9625549685,789,False,False
