customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,age_group,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Group,RFM_Score,Segment
153,Customer_0153,Male,62,Regular,Delhi,2020-02-03,cust0153@email.com,+91-9375278922,2977,55+,280.0,4.0,6258.03,2.0,2.0,1.0,221,5.0,Need Attention
154,Customer_0154,Female,63,Occasional,Bangalore,2020-07-01,cust0154@email.com,+91-8612446667,842,55+,185.0,4.0,9781.76,3.0,2.0,2.0,322,7.0,Need Attention
155,Customer_0155,Other,59,Occasional,Goa,2021-04-03,cust0155@email.com,+91-8854772804,4446,55+,136.0,8.0,35239.09,3.0,5.0,5.0,355,13.0,Loyal Customers
156,Customer_0156,Male,49,Occasional,Mumbai,2020-03-16,cust0156@email.com,+91-7797737957,3793,45-54,238.0,5.0,8861.539999999999,2.0,3.0,1.0,231,6.0,At Risk
157,Customer_0157,Female,49,Regular,Delhi,2021-01-18,cust0157@email.com,+91-9919267198,2070,45-54,189.0,3.0,11547.17,3.0,1.0,2.0,312,6.0,Promising
158,Customer_0158,Female,23,Occasional,Mumbai,2021-09-09,cust0158@email.com,+91-9516314486,1659,<25,28.0,3.0,7894.93,5.0,1.0,1.0,511,7.0,New Customers
159,Customer_0159,Male,65,Occasional,Chennai,2021-03-07,cust0159@email.com,+91-9837564236,597,55+,359.0,5.0,15784.22,1.0,3.0,3.0,133,7.0,At Risk
160,Customer_0160,Female,55,New,Chennai,2020-10-13,cust0160@email.com,+91-8632399901,2513,55+,245.0,6.0,17867.94,2.0,4.0,3.0,243,9.0,At Risk
161,Customer_0161,Male,34,VIP,Goa,2021-07-24,cust0161@email.com,+91-7368053428,4135,25-34,270.0,4.0,11310.97,2.0,2.0,2.0,222,6.0,Need Attention
162,Customer_0162,Female,27,New,Delhi,2020-09-24,cust0162@email.com,+91-9656935034,4270,25-34,144.0,7.0,38232.29,3.0,4.0,5.0,345,12.0,Loyal Customers
163,Customer_0163,Female,67,New,Bangalore,2021-12-29,cust0163@email.com,+91-8268645208,3603,55+,719.0,2.0,2870.01,1.0,1.0,1.0,111,3.0,Lost / Hibernating
164,Customer_0164,Female,44,Occasional,Delhi,2021-04-07,cust0164@email.com,+91-8058493748,1216,35-44,67.0,2.0,4159.27,4.0,1.0,1.0,411,6.0,New Customers
165,Customer_0165,Male,67,Regular,Mumbai,2020-08-07,cust0165@email.com,+91-7315708805,2291,55+,96.0,6.0,28379.91,4.0,4.0,5.0,445,13.0,Champions
166,Customer_0166,Female,52,VIP,Chennai,2021-07-03,cust0166@email.com,+91-7352350576,4931,45-54,157.0,5.0,17610.56,3.0,3.0,3.0,333,9.0,Loyal Customers
167,Customer_0167,Male,69,Occasional,Mumbai,2020-07-31,cust0167@email.com,+91-8150931110,3811,55+,18.0,1.0,1104.51,5.0,1.0,1.0,511,7.0,New Customers
168,Customer_0168,Male,38,Occasional,Goa,2021-09-15,cust0168@email.com,+91-7662373991,4993,35-44,526.0,3.0,5590.7,1.0,1.0,1.0,111,3.0,Lost / Hibernating
169,Customer_0169,Male,42,Occasional,Chennai,2020-04-01,cust0169@email.com,+91-8632087531,931,35-44,74.0,4.0,14589.81,4.0,2.0,3.0,423,9.0,Potential Loyalists
170,Customer_0170,Female,45,Occasional,Bangalore,2021-03-02,cust0170@email.com,+91-9722583581,2138,45-54,475.0,4.0,11691.23,1.0,2.0,2.0,122,5.0,Lost / Hibernating
171,Customer_0171,Female,64,Regular,Chennai,2020-03-18,cust0171@email.com,+91-7662614186,4002,55+,130.0,4.0,15456.14,3.0,2.0,3.0,323,8.0,Need Attention
172,Customer_0172,Male,32,Occasional,Delhi,2020-07-31,cust0172@email.com,+91-8673413661,2978,25-34,52.0,3.0,8478.73,5.0,1.0,1.0,511,7.0,New Customers
173,Customer_0173,Female,21,Regular,Delhi,2020-04-18,cust0173@email.com,+91-8360122653,3892,<25,480.0,6.0,29234.89,1.0,4.0,5.0,145,10.0,Can't Lose Them
174,Customer_0174,Male,46,New,Chennai,2021-06-12,cust0174@email.com,+91-8549195708,4595,45-54,207.0,5.0,28335.43,2.0,3.0,5.0,235,10.0,At Risk
175,Customer_0175,Female,26,Regular,Goa,2021-07-29,cust0175@email.com,+91-7457632732,2918,25-34,32.0,7.0,14049.16,5.0,4.0,3.0,543,12.0,Champions
176,Customer_0176,Male,44,Regular,Delhi,2020-12-15,cust0176@email.com,+91-7393077279,2564,35-44,371.0,4.0,25286.27,1.0,2.0,4.0,124,7.0,Lost / Hibernating
177,Customer_0177,Female,43,Occasional,Delhi,2021-07-20,cust0177@email.com,+91-7022313296,1763,35-44,172.0,3.0,9540.89,3.0,1.0,2.0,312,6.0,Promising
178,Customer_0178,Male,36,VIP,Bangalore,2020-06-28,cust0178@email.com,+91-8323998648,2170,35-44,231.0,6.0,22510.34,2.0,4.0,4.0,244,10.0,At Risk
179,Customer_0179,Female,45,Occasional,Chennai,2020-07-07,cust0179@email.com,+91-8910126009,335,45-54,129.0,5.0,15120.57,3.0,3.0,3.0,333,9.0,Loyal Customers
180,Customer_0180,Male,34,Regular,Delhi,2022-01-01,cust0180@email.com,+91-8545833869,1176,25-34,134.0,7.0,32081.75,3.0,4.0,5.0,345,12.0,Loyal Customers
181,Customer_0181,Male,60,Occasional,Goa,2020-04-28,cust0181@email.com,+91-8158638062,3021,55+,115.0,8.0,27758.75,3.0,5.0,5.0,355,13.0,Loyal Customers
182,Customer_0182,Male,58,Regular,Mumbai,2021-02-04,cust0182@email.com,+91-7439080604,778,55+,155.0,5.0,17844.5,3.0,3.0,3.0,333,9.0,Loyal Customers
183,Customer_0183,Female,59,New,Chennai,2020-08-19,cust0183@email.com,+91-7569113257,1185,55+,415.0,4.0,14612.52,1.0,2.0,3.0,123,6.0,Lost / Hibernating
184,Customer_0184,Female,67,New,Bangalore,2021-12-13,cust0184@email.com,+91-7374938761,3285,55+,3.0,5.0,14162.86,5.0,3.0,3.0,533,11.0,Loyal Customers
185,Customer_0185,Male,37,Occasional,Delhi,2021-09-09,cust0185@email.com,+91-7804841598,3447,35-44,315.0,5.0,23487.38,2.0,3.0,4.0,234,9.0,At Risk
186,Customer_0186,Female,62,Regular,Goa,2020-12-26,cust0186@email.com,+91-8851042925,3991,55+,177.0,5.0,23429.37,3.0,3.0,4.0,334,10.0,Loyal Customers
187,Customer_0187,Female,57,VIP,Chennai,2021-02-21,cust0187@email.com,+91-8927768913,2470,55+,137.0,3.0,16465.53,3.0,1.0,3.0,313,7.0,Promising
188,Customer_0188,Female,56,Regular,Goa,2021-05-01,cust0188@email.com,+91-9392232487,938,55+,84.0,5.0,27914.3,4.0,3.0,5.0,435,12.0,Loyal Customers
189,Customer_0189,Female,66,Occasional,Goa,2021-11-03,cust0189@email.com,+91-9382590159,4899,55+,104.0,3.0,8111.43,4.0,1.0,1.0,411,6.0,New Customers
190,Customer_0190,Male,40,Regular,Bangalore,2021-04-30,cust0190@email.com,+91-9200916676,4006,35-44,69.0,5.0,18209.57,4.0,3.0,3.0,433,10.0,Loyal Customers
191,Customer_0191,Male,64,New,Chennai,2020-05-31,cust0191@email.com,+91-8752536389,1935,55+,53.0,6.0,13483.69,5.0,4.0,2.0,542,11.0,Champions
192,Customer_0192,Female,49,Regular,Delhi,2021-10-13,cust0192@email.com,+91-7443639751,633,45-54,841.0,3.0,4714.110000000001,1.0,1.0,1.0,111,3.0,Lost / Hibernating
193,Customer_0193,Female,69,Occasional,Bangalore,2021-10-06,cust0193@email.com,+91-7112794026,1253,55+,322.0,1.0,3834.34,2.0,1.0,1.0,211,4.0,About to Sleep
194,Customer_0194,Female,64,VIP,Delhi,2020-08-22,cust0194@email.com,+91-7384909986,1082,55+,117.0,7.0,14818.279999999999,3.0,4.0,3.0,343,10.0,Loyal Customers
195,Customer_0195,Male,50,Occasional,Mumbai,2021-10-23,cust0195@email.com,+91-8520050282,2143,45-54,9.0,9.0,29406.56,5.0,5.0,5.0,555,15.0,Champions
196,Customer_0196,Male,63,Regular,Goa,2020-07-05,cust0196@email.com,+91-9380355948,1285,55+,243.0,4.0,14553.51,2.0,2.0,3.0,223,7.0,Need Attention
197,Customer_0197,Female,22,New,Mumbai,2021-08-26,cust0197@email.com,+91-7399707954,353,<25,338.0,8.0,24647.89,2.0,5.0,4.0,254,11.0,At Risk
198,Customer_0198,Female,60,Occasional,Goa,2021-08-23,cust0198@email.com,+91-9563771436,1885,55+,76.0,5.0,20260.1,4.0,3.0,4.0,434,11.0,Loyal Customers
199,Customer_0199,Female,65,Occasional,Bangalore,2020-02-26,cust0199@email.com,+91-9568578538,1818,55+,173.0,5.0,11293.82,3.0,3.0,2.0,332,8.0,Loyal Customers
200,Customer_0200,Female,51,Regular,Delhi,2020-09-02,cust0200@email.com,+91-8393417638,2520,45-54,23.0,9.0,43343.56,5.0,5.0,5.0,555,15.0,Champions
201,Customer_0201,Female,57,Occasional,Delhi,2020-06-18,cust0201@email.com,+91-8654584280,4008,55+,241.0,5.0,14124.46,2.0,3.0,3.0,233,8.0,At Risk
202,Customer_0202,Male,28,Occasional,Bangalore,2021-07-16,cust0202@email.com,+91-7053002550,3022,25-34,176.0,5.0,25698.54,3.0,3.0,4.0,334,10.0,Loyal Customers
203,Customer_0203,Male,67,Regular,Chennai,2021-04-05,cust0203@email.com,+91-8253474844,2584,55+,380.0,8.0,41305.06,1.0,5.0,5.0,155,11.0,Can't Lose Them
204,Customer_0204,Female,20,Regular,Mumbai,2020-07-10,cust0204@email.com,+91-8777300707,1547,<25,130.0,4.0,20316.77,3.0,2.0,4.0,324,9.0,Need Attention
205,Customer_0205,Female,50,New,Mumbai,2020-04-20,cust0205@email.com,+91-8665586415,4018,45-54,274.0,3.0,6952.32,2.0,1.0,1.0,211,4.0,About to Sleep
206,Customer_0206,Male,28,Regular,Delhi,2020-10-25,cust0206@email.com,+91-7363781647,4204,25-34,94.0,10.0,29281.27,4.0,5.0,5.0,455,14.0,Champions
207,Customer_0207,Male,33,Regular,Delhi,2021-05-30,cust0207@email.com,+91-9403191167,1368,25-34,31.0,9.0,27590.06,5.0,5.0,5.0,555,15.0,Champions
208,Customer_0208,Female,35,Occasional,Delhi,2020-06-28,cust0208@email.com,+91-8042571199,3337,35-44,608.0,2.0,2949.76,1.0,1.0,1.0,111,3.0,Lost / Hibernating
209,Customer_0209,Male,47,New,Bangalore,2020-01-26,cust0209@email.com,+91-9456551333,1757,45-54,141.0,3.0,23084.67,3.0,1.0,4.0,314,8.0,Promising
210,Customer_0210,Male,65,Regular,Chennai,2021-06-10,cust0210@email.com,+91-9238126936,1517,55+,660.0,4.0,15077.720000000001,1.0,2.0,3.0,123,6.0,Lost / Hibernating
211,Customer_0211,Female,27,Occasional,Mumbai,2020-01-02,cust0211@email.com,+91-7728353118,4917,25-34,189.0,5.0,12667.47,3.0,3.0,2.0,332,8.0,Loyal Customers
212,Customer_0212,Female,35,Regular,Goa,2021-02-16,cust0212@email.com,+91-9943409776,3484,35-44,305.0,7.0,14454.52,2.0,4.0,3.0,243,9.0,At Risk
213,Customer_0213,Female,55,Regular,Bangalore,2020-11-19,cust0213@email.com,+91-8635231601,3685,55+,94.0,5.0,28445.05,4.0,3.0,5.0,435,12.0,Loyal Customers
214,Customer_0214,Male,36,Regular,Mumbai,2020-02-14,cust0214@email.com,+91-7728004476,3052,35-44,417.0,2.0,3738.29,1.0,1.0,1.0,111,3.0,Lost / Hibernating
215,Customer_0215,Female,53,New,Chennai,2020-03-07,cust0215@email.com,+91-7596313527,2696,45-54,148.0,4.0,9809.66,3.0,2.0,2.0,322,7.0,Need Attention
216,Customer_0216,Male,30,Regular,Bangalore,2020-12-15,cust0216@email.com,+91-8154998170,190,25-34,91.0,8.0,38785.55,4.0,5.0,5.0,455,14.0,Champions
217,Customer_0217,Male,63,Regular,Mumbai,2020-10-10,cust0217@email.com,+91-8293348937,932,55+,17.0,5.0,12452.08,5.0,3.0,2.0,532,10.0,Loyal Customers
218,Customer_0218,Female,20,Occasional,Bangalore,2020-07-21,cust0218@email.com,+91-8152798401,4237,<25,151.0,6.0,27107.11,3.0,4.0,5.0,345,12.0,Loyal Customers
219,Customer_0219,Female,27,New,Mumbai,2020-09-26,cust0219@email.com,+91-9117951204,3238,25-34,52.0,5.0,19652.89,5.0,3.0,4.0,534,12.0,Loyal Customers
220,Customer_0220,Female,55,Regular,Mumbai,2021-08-31,cust0220@email.com,+91-7626785308,2215,55+,268.0,4.0,11604.22,2.0,2.0,2.0,222,6.0,Need Attention
221,Customer_0221,Female,18,Occasional,Chennai,2021-04-23,cust0221@email.com,+91-7271730355,565,<25,193.0,4.0,11023.35,3.0,2.0,2.0,322,7.0,Need Attention
222,Customer_0222,Female,44,Regular,Goa,2021-05-16,cust0222@email.com,+91-7718150313,1134,35-44,531.0,3.0,9583.39,1.0,1.0,2.0,112,4.0,Lost / Hibernating
223,Customer_0223,Male,63,Occasional,Chennai,2021-10-28,cust0223@email.com,+91-8866920369,743,55+,911.0,1.0,3839.83,1.0,1.0,1.0,111,3.0,Lost / Hibernating
224,Customer_0224,Male,25,Occasional,Mumbai,2021-01-20,cust0224@email.com,+91-8185247208,672,25-34,193.0,5.0,18578.04,3.0,3.0,3.0,333,9.0,Loyal Customers
225,Customer_0225,Male,68,Occasional,Bangalore,2021-12-11,cust0225@email.com,+91-8808620775,2911,55+,302.0,5.0,10097.44,2.0,3.0,2.0,232,7.0,At Risk
226,Customer_0226,Male,63,Regular,Chennai,2020-05-09,cust0226@email.com,+91-8287426116,530,55+,93.0,5.0,22186.07,4.0,3.0,4.0,434,11.0,Loyal Customers
227,Customer_0227,Other,59,Regular,Goa,2020-06-13,cust0227@email.com,+91-9079757650,3021,55+,345.0,7.0,36826.63,2.0,4.0,5.0,245,11.0,At Risk
228,Customer_0228,Male,34,Regular,Mumbai,2021-05-11,cust0228@email.com,+91-7330374745,561,25-34,11.0,6.0,18326.04,5.0,4.0,3.0,543,12.0,Champions
229,Customer_0229,Female,26,Occasional,Chennai,2020-05-09,cust0229@email.com,+91-8551019709,301,25-34,1053.0,1.0,918.7,1.0,1.0,1.0,111,3.0,Lost / Hibernating
230,Customer_0230,Female,23,Regular,Chennai,2021-05-21,cust0230@email.com,+91-8081042134,3767,<25,100.0,6.0,35168.630000000005,4.0,4.0,5.0,445,13.0,Champions
231,Customer_0231,Female,60,New,Chennai,2021-12-25,cust0231@email.com,+91-8059096258,4280,55+,125.0,3.0,19958.84,3.0,1.0,4.0,314,8.0,Promising
232,Customer_0232,Female,42,New,Chennai,2021-10-21,cust0232@email.com,+91-9684499242,509,35-44,648.0,3.0,10732.0,1.0,1.0,2.0,112,4.0,Lost / Hibernating
233,Customer_0233,Female,56,New,Bangalore,2020-01-08,cust0233@email.com,+91-9129455245,3445,55+,148.0,6.0,15004.03,3.0,4.0,3.0,343,10.0,Loyal Customers
234,Customer_0234,Female,66,New,Goa,2020-03-26,cust0234@email.com,+91-9550379054,2203,55+,61.0,6.0,6606.27,4.0,4.0,1.0,441,9.0,Champions
235,Customer_0235,Male,45,Occasional,Goa,2021-11-02,cust0235@email.com,+91-9648572296,2834,45-54,61.0,6.0,20244.33,4.0,4.0,4.0,444,12.0,Champions
236,Customer_0236,Female,50,VIP,Mumbai,2021-05-12,cust0236@email.com,+91-7839873216,794,45-54,273.0,5.0,13593.24,2.0,3.0,2.0,232,7.0,At Risk
237,Customer_0237,Male,54,Regular,Delhi,2021-10-24,cust0237@email.com,+91-8966500767,2479,45-54,90.0,6.0,20762.7,4.0,4.0,4.0,444,12.0,Champions
238,Customer_0238,Male,26,Occasional,Bangalore,2021-11-30,cust0238@email.com,+91-7459442845,1523,25-34,166.0,4.0,21603.6,3.0,2.0,4.0,324,9.0,Need Attention
239,Customer_0239,Female,35,Occasional,Mumbai,2021-01-28,cust0239@email.com,+91-7581923103,4856,35-44,62.0,5.0,18199.29,4.0,3.0,3.0,433,10.0,Loyal Customers
240,Customer_0240,Male,38,Occasional,Mumbai,2021-10-21,cust0240@email.com,+91-8308496151,2194,35-44,86.0,7.0,24472.96,4.0,4.0,4.0,444,12.0,Champions
241,Customer_0241,Female,19,New,Chennai,2020-07-24,cust0241@email.com,+91-7029065628,2528,<25,150.0,6.0,72896.07,3.0,4.0,5.0,345,12.0,Loyal Customers
242,Customer_0242,Female,60,Regular,Delhi,2021-05-03,cust0242@email.com,+91-8699484121,434,55+,779.0,2.0,7412.1900000000005,1.0,1.0,1.0,111,3.0,Lost / Hibernating
243,Customer_0243,Female,55,Regular,Delhi,2021-03-22,cust0243@email.com,+91-8426862057,2038,55+,44.0,6.0,23927.079999999998,5.0,4.0,4.0,544,13.0,Champions
244,Customer_0244,Male,57,New,Bangalore,2020-02-16,cust0244@email.com,+91-9663705160,1706,55+,118.0,5.0,13070.64,3.0,3.0,2.0,332,8.0,Loyal Customers
245,Customer_0245,Male,53,Regular,Delhi,2020-08-22,cust0245@email.com,+91-8631614931,68,45-54,53.0,7.0,17386.06,5.0,4.0,3.0,543,12.0,Champions
246,Customer_0246,Female,67,Occasional,Mumbai,2021-05-27,cust0246@email.com,+91-8415370893,1904,55+,52.0,5.0,20736.920000000002,5.0,3.0,4.0,534,12.0,Loyal Customers
247,Customer_0247,Male,60,New,Delhi,2020-06-28,cust0247@email.com,+91-8890743044,3959,55+,227.0,3.0,18045.68,2.0,1.0,3.0,213,6.0,About to Sleep
248,Customer_0248,Other,54,Occasional,Delhi,2021-08-19,cust0248@email.com,+91-8437681124,2951,45-54,256.0,8.0,31702.83,2.0,5.0,5.0,255,12.0,At Risk
249,Customer_0249,Other,32,Occasional,Goa,2020-05-27,cust0249@email.com,+91-8849482575,4649,25-34,43.0,7.0,23328.96,5.0,4.0,4.0,544,13.0,Champions
250,Customer_0250,Female,45,Regular,Mumbai,2020-05-21,cust0250@email.com,+91-9796181989,2713,45-54,62.0,5.0,9811.66,4.0,3.0,2.0,432,9.0,Loyal Customers
251,Customer_0251,Male,35,Regular,Delhi,2020-09-04,cust0251@email.com,+91-9552898167,3369,35-44,449.0,7.0,39095.22,1.0,4.0,5.0,145,10.0,Can't Lose Them
252,Customer_0252,Male,51,New,Delhi,2021-04-28,cust0252@email.com,+91-7584650163,4595,45-54,276.0,2.0,9239.640000000001,2.0,1.0,2.0,212,5.0,About to Sleep
253,Customer_0253,Female,39,Occasional,Chennai,2020-09-04,cust0253@email.com,+91-8290359719,3727,35-44,11.0,5.0,16757.61,5.0,3.0,3.0,533,11.0,Loyal Customers
254,Customer_0254,Male,28,Occasional,Delhi,2020-11-11,cust0254@email.com,+91-8377246344,2404,25-34,8.0,5.0,19856.49,5.0,3.0,4.0,534,12.0,Loyal Customers
255,Customer_0255,Male,30,Regular,Delhi,2021-06-21,cust0255@email.com,+91-9590772665,3325,25-34,211.0,4.0,11013.48,2.0,2.0,2.0,222,6.0,Need Attention
256,Customer_0256,Female,21,Regular,Goa,2021-09-27,cust0256@email.com,+91-9986257683,3546,<25,215.0,4.0,15407.73,2.0,2.0,3.0,223,7.0,Need Attention
257,Customer_0257,Female,39,New,Mumbai,2021-09-24,cust0257@email.com,+91-7862650571,2303,35-44,6.0,5.0,15093.24,5.0,3.0,3.0,533,11.0,Loyal Customers
258,Customer_0258,Female,24,Occasional,Bangalore,2020-02-27,cust0258@email.com,+91-9057331177,3681,<25,35.0,7.0,22734.23,5.0,4.0,4.0,544,13.0,Champions
259,Customer_0259,Female,60,Occasional,Mumbai,2020-10-17,cust0259@email.com,+91-8349406919,3221,55+,38.0,5.0,22215.53,5.0,3.0,4.0,534,12.0,Loyal Customers
260,Customer_0260,Male,41,Regular,Chennai,2021-01-04,cust0260@email.com,+91-7762946257,4374,35-44,119.0,5.0,18121.45,3.0,3.0,3.0,333,9.0,Loyal Customers
261,Customer_0261,Female,21,VIP,Mumbai,2020-10-25,cust0261@email.com,+91-8710425977,1082,<25,296.0,4.0,15417.56,2.0,2.0,3.0,223,7.0,Need Attention
262,Customer_0262,Other,45,New,Delhi,2020-11-07,cust0262@email.com,+91-8370685826,445,45-54,998.0,2.0,9660.65,1.0,1.0,2.0,112,4.0,Lost / Hibernating
263,Customer_0263,Male,32,Occasional,Chennai,2020-09-10,cust0263@email.com,+91-8251760286,4931,25-34,99.0,5.0,14415.92,4.0,3.0,3.0,433,10.0,Loyal Customers
264,Customer_0264,Female,18,Regular,Mumbai,2021-11-07,cust0264@email.com,+91-9984820893,4850,<25,444.0,1.0,1798.76,1.0,1.0,1.0,111,3.0,Lost / Hibernating
265,Customer_0265,Female,20,Occasional,Chennai,2020-02-12,cust0265@email.com,+91-9718295375,1592,<25,182.0,6.0,30299.47,3.0,4.0,5.0,345,12.0,Loyal Customers
266,Customer_0266,Female,31,New,Bangalore,2020-03-03,cust0266@email.com,+91-9108860330,2775,25-34,62.0,4.0,4210.33,4.0,2.0,1.0,421,7.0,Potential Loyalists
267,Customer_0267,Female,55,Occasional,Mumbai,2020-03-11,cust0267@email.com,+91-9473382684,3816,55+,138.0,5.0,11891.92,3.0,3.0,2.0,332,8.0,Loyal Customers
268,Customer_0268,Female,67,New,Delhi,2021-09-23,cust0268@email.com,+91-8041204430,3053,55+,376.0,5.0,54721.82,1.0,3.0,5.0,135,9.0,At Risk
269,Customer_0269,Male,18,Occasional,Chennai,2021-10-31,cust0269@email.com,+91-8399670743,1590,<25,1079.0,1.0,4607.83,1.0,1.0,1.0,111,3.0,Lost / Hibernating
270,Customer_0270,Male,55,New,Goa,2020-11-15,cust0270@email.com,+91-8615145225,2231,55+,72.0,5.0,13041.65,4.0,3.0,2.0,432,9.0,Loyal Customers
271,Customer_0271,Female,55,Occasional,Chennai,2021-01-19,cust0271@email.com,+91-8203879959,1561,55+,148.0,8.0,17979.53,3.0,5.0,3.0,353,11.0,Loyal Customers
272,Customer_0272,Female,38,Regular,Goa,2021-09-12,cust0272@email.com,+91-8687643539,4272,35-44,208.0,2.0,7634.83,2.0,1.0,1.0,211,4.0,About to Sleep
273,Customer_0273,Female,65,Regular,Delhi,2021-04-22,cust0273@email.com,+91-8567729816,3646,55+,238.0,6.0,14741.57,2.0,4.0,3.0,243,9.0,At Risk
274,Customer_0274,Female,46,Regular,Bangalore,2021-06-19,cust0274@email.com,+91-7489144474,4942,45-54,150.0,10.0,38461.03,3.0,5.0,5.0,355,13.0,Loyal Customers
275,Customer_0275,Female,22,New,Goa,2021-06-21,cust0275@email.com,+91-9421719519,3238,<25,119.0,11.0,60014.92,3.0,5.0,5.0,355,13.0,Loyal Customers
276,Customer_0276,Female,66,New,Bangalore,2020-07-01,cust0276@email.com,+91-7858134663,1600,55+,197.0,5.0,12281.9,3.0,3.0,2.0,332,8.0,Loyal Customers
277,Customer_0277,Female,27,VIP,Chennai,2020-09-29,cust0277@email.com,+91-9543595727,2056,25-34,865.0,1.0,3373.39,1.0,1.0,1.0,111,3.0,Lost / Hibernating
278,Customer_0278,Female,45,Regular,Delhi,2021-08-11,cust0278@email.com,+91-9343459102,4331,45-54,61.0,2.0,10102.17,4.0,1.0,2.0,412,7.0,New Customers
279,Customer_0279,Female,38,Regular,Goa,2020-10-26,cust0279@email.com,+91-7772781491,709,35-44,205.0,5.0,11030.74,2.0,3.0,2.0,232,7.0,At Risk
280,Customer_0280,Female,67,New,Chennai,2021-06-28,cust0280@email.com,+91-9927933468,2971,55+,8.0,3.0,9390.07,5.0,1.0,2.0,512,8.0,New Customers
281,Customer_0281,Female,24,Occasional,Mumbai,2021-03-22,cust0281@email.com,+91-9362657890,2732,<25,95.0,5.0,28554.59,4.0,3.0,5.0,435,12.0,Loyal Customers
282,Customer_0282,Male,20,Regular,Chennai,2020-09-15,cust0282@email.com,+91-7115603785,793,<25,131.0,7.0,23449.79,3.0,4.0,4.0,344,11.0,Loyal Customers
283,Customer_0283,Male,62,Occasional,Bangalore,2021-04-21,cust0283@email.com,+91-8982652348,3099,55+,165.0,3.0,11943.25,3.0,1.0,2.0,312,6.0,Promising
284,Customer_0284,Male,64,Regular,Delhi,2021-10-16,cust0284@email.com,+91-7900432998,2855,55+,73.0,7.0,28880.62,4.0,4.0,5.0,445,13.0,Champions
285,Customer_0285,Female,37,Regular,Delhi,2020-10-05,cust0285@email.com,+91-8883149695,26,35-44,257.0,7.0,15837.48,2.0,4.0,3.0,243,9.0,At Risk
286,Customer_0286,Male,36,Occasional,Chennai,2020-06-17,cust0286@email.com,+91-8251258015,3267,35-44,38.0,6.0,17587.26,5.0,4.0,3.0,543,12.0,Champions
287,Customer_0287,Male,52,Regular,Mumbai,2021-09-23,cust0287@email.com,+91-9975704877,84,45-54,171.0,4.0,7888.72,3.0,2.0,1.0,321,6.0,Need Attention
288,Customer_0288,Female,21,New,Bangalore,2021-11-11,cust0288@email.com,+91-7297034217,3101,<25,46.0,9.0,32423.61,5.0,5.0,5.0,555,15.0,Champions
289,Customer_0289,Male,22,Regular,Chennai,2020-03-05,cust0289@email.com,+91-8757249751,1122,<25,164.0,6.0,24560.62,3.0,4.0,4.0,344,11.0,Loyal Customers
290,Customer_0290,Female,18,Regular,Chennai,2020-06-27,cust0290@email.com,+91-9890416998,11,<25,63.0,5.0,31330.77,4.0,3.0,5.0,435,12.0,Loyal Customers
291,Customer_0291,Male,21,Regular,Delhi,2021-12-17,cust0291@email.com,+91-9144490990,1748,<25,390.0,3.0,18441.079999999998,1.0,1.0,3.0,113,5.0,Lost / Hibernating
292,Customer_0292,Male,29,New,Bangalore,2021-09-28,cust0292@email.com,+91-7597769760,3109,25-34,33.0,6.0,32578.34,5.0,4.0,5.0,545,14.0,Champions
293,Customer_0293,Female,44,Occasional,Mumbai,2021-05-04,cust0293@email.com,+91-9720157590,1876,35-44,220.0,6.0,27282.4,2.0,4.0,5.0,245,11.0,At Risk
294,Customer_0294,Male,59,Occasional,Delhi,2021-07-15,cust0294@email.com,+91-8300656317,2619,55+,96.0,10.0,21509.09,4.0,5.0,4.0,454,13.0,Champions
295,Customer_0295,Male,40,Regular,Chennai,2020-11-11,cust0295@email.com,+91-8039472999,179,35-44,143.0,6.0,28401.89,3.0,4.0,5.0,345,12.0,Loyal Customers
296,Customer_0296,Female,42,Regular,Delhi,2020-08-22,cust0296@email.com,+91-8085259583,796,35-44,176.0,4.0,9770.51,3.0,2.0,2.0,322,7.0,Need Attention
297,Customer_0297,Female,38,Occasional,Delhi,2020-08-27,cust0297@email.com,+91-9828935922,3813,35-44,73.0,5.0,21873.96,4.0,3.0,4.0,434,11.0,Loyal Customers
298,Customer_0298,Male,69,New,Goa,2021-05-28,cust0298@email.com,+91-7662040130,2024,55+,108.0,7.0,28259.59,4.0,4.0,5.0,445,13.0,Champions
299,Customer_0299,Female,41,New,Delhi,2020-11-17,cust0299@email.com,+91-8817320723,3217,35-44,85.0,7.0,17839.29,4.0,4.0,3.0,443,11.0,Champions
300,Customer_0300,Male,42,Regular,Delhi,2021-11-02,cust0300@email.com,+91-8619163247,886,35-44,116.0,3.0,6939.320000000001,3.0,1.0,1.0,311,5.0,Promising
